Code postaux;Academie;Departement;Commune;Denomination principale;Patronyme;Secteur;Nombre total de classes;Nombre total d'eleves;Nombre d'eleves en pre-elementaire hors ULIS;Nombre d'eleves en elementaire hors ULIS;Nombre d'eleves en ULIS;Nombre d'eleves en CP hors ULIS;Nombre d'eleves en CE1 hors ULIS;Nombre d'eleves en CE2 hors ULIS;Nombre d'eleves en CM1 hors ULIS;Nombre d'eleves en CM2 hors ULIS;tri
42260;LYON;LOIRE;SAINT-GERMAIN-LAVAL;ECOLE PRIMAIRE PRIVEE;LES MARRONNIERS;PRIVE;4;100;36;64;0;14;17;16;10;7;LYON-LOIRE-SAINT-GERMAIN-LAVAL-42260
42260;LYON;LOIRE;SAINT-GERMAIN-LAVAL;ECOLE PRIMAIRE PUBLIQUE;RUE DES ECOLES PRIMAIRE;PUBLIC;5;115;46;69;0;10;14;19;12;14;LYON-LOIRE-SAINT-GERMAIN-LAVAL-42260
42640;LYON;LOIRE;SAINT-GERMAIN-LESPINASSE;ECOLE PRIMAIRE PUBLIQUE;BOURG PRIMAIRE;PUBLIC;4;92;34;58;0;12;8;12;16;10;LYON-LOIRE-SAINT-GERMAIN-LESPINASSE-42640
42640;LYON;LOIRE;SAINT-GERMAIN-LESPINASSE;ECOLE PRIMAIRE PRIVEE;SAINTE MARGUERITE;PRIVE;4;96;34;62;0;12;11;19;12;8;LYON-LOIRE-SAINT-GERMAIN-LESPINASSE-42640
42370;LYON;LOIRE;SAINT-HAON-LE-CHATEL;ECOLE PRIMAIRE PUBLIQUE;PL.DE VERDUN PRIMAIRE;PUBLIC;3;52;19;33;0;5;8;5;10;5;LYON-LOIRE-SAINT-HAON-LE-CHATEL-42370
42370;LYON;LOIRE;SAINT-HAON-LE-VIEUX;ECOLE PRIMAIRE PUBLIQUE;LES PALICES PRIMAIRE;PUBLIC;4;82;31;51;0;7;11;17;7;9;LYON-LOIRE-SAINT-HAON-LE-VIEUX-42370
42570;LYON;LOIRE;SAINT-HEAND;ECOLE PRIMAIRE PRIVEE;ECOLE CATHOLIQUE MARIE COLLARD;PRIVE;7;219;87;132;0;23;24;30;25;30;LYON-LOIRE-SAINT-HEAND-42570
42570;LYON;LOIRE;SAINT-HEAND;ECOLE PRIMAIRE PUBLIQUE;BEAUVALLON PRIMAIRE;PUBLIC;9;221;75;146;0;27;37;30;29;23;LYON-LOIRE-SAINT-HEAND-42570
42190;LYON;LOIRE;SAINT-HILAIRE-SOUS-CHARLIEU;ECOLE PRIMAIRE PRIVEE;SAINTE ALEXANDRINE;PRIVE;3;55;19;36;0;7;7;7;8;7;LYON-LOIRE-SAINT-HILAIRE-SOUS-CHARLIEU-42190
42650;LYON;LOIRE;SAINT-JEAN-BONNEFONDS;ECOLE MATERNELLE PUBLIQUE;LAMARTINE MATERNELLE;PUBLIC;4;60;53;0;7;0;0;0;0;0;LYON-LOIRE-SAINT-JEAN-BONNEFONDS-42650
42650;LYON;LOIRE;SAINT-JEAN-BONNEFONDS;ECOLE PRIMAIRE PRIVEE;ST JOSEPH;PRIVE;7;173;57;116;0;19;21;29;25;22;LYON-LOIRE-SAINT-JEAN-BONNEFONDS-42650
42650;LYON;LOIRE;SAINT-JEAN-BONNEFONDS;ECOLE MATERNELLE PUBLIQUE;BARAILLERE  MATERNELLE;PUBLIC;3;77;77;0;0;0;0;0;0;0;LYON-LOIRE-SAINT-JEAN-BONNEFONDS-42650
42650;LYON;LOIRE;SAINT-JEAN-BONNEFONDS;ECOLE ELEMENTAIRE PUBLIQUE;LAMARTINE ELEMENTAIRE;PUBLIC;6;109;0;98;11;18;16;18;13;33;LYON-LOIRE-SAINT-JEAN-BONNEFONDS-42650
42650;LYON;LOIRE;SAINT-JEAN-BONNEFONDS;ECOLE PRIMAIRE PUBLIQUE;ROGER SALENGRO PRIMAIRE;PUBLIC;5;125;40;85;0;13;18;19;14;21;LYON-LOIRE-SAINT-JEAN-BONNEFONDS-42650
42650;LYON;LOIRE;SAINT-JEAN-BONNEFONDS;ECOLE ELEMENTAIRE PUBLIQUE;FLANDIN ELEMENTAIRE;PUBLIC;7;143;0;143;0;26;27;22;39;29;LYON-LOIRE-SAINT-JEAN-BONNEFONDS-42650
42440;LYON;LOIRE;SAINT-JEAN-LA-VETRE;ECOLE PRIMAIRE PUBLIQUE;LE BOURG PRIMAIRE;PUBLIC;2;23;5;18;0;5;2;6;2;3;LYON-LOIRE-SAINT-JEAN-LA-VETRE-42440
42155;LYON;LOIRE;SAINT-JEAN-SAINT-MAURICE-SUR-LOI;ECOLE PRIMAIRE PUBLIQUE;LE BOURG PRIMAIRE;PUBLIC;4;93;36;57;0;6;14;11;13;13;LYON-LOIRE-SAINT-JEAN-SAINT-MAURICE-SUR-LOI-42155
42560;LYON;LOIRE;SAINT-JEAN-SOLEYMIEUX;ECOLE PRIMAIRE PUBLIQUE;LE BOURG PRIMAIRE;PUBLIC;6;122;40;82;0;16;18;15;14;19;LYON-LOIRE-SAINT-JEAN-SOLEYMIEUX-42560
42590;LYON;LOIRE;SAINT-JODARD;ECOLE PRIMAIRE PUBLIQUE;ECOLE PRIMAIRE PUBLIQUE;PUBLIC;2;41;0;41;0;0;10;21;10;0;LYON-LOIRE-SAINT-JODARD-42590
42800;LYON;LOIRE;SAINT-JOSEPH;ECOLE PRIMAIRE PUBLIQUE;MARGUERITE COUCHOUD;PUBLIC;7;156;49;107;0;17;24;15;29;22;LYON-LOIRE-SAINT-JOSEPH-42800
42260;LYON;LOIRE;SAINT-JULIEN-D'ODDES;ECOLE ELEMENTAIRE PUBLIQUE;LE BOURG ELEMENTAIRE;PUBLIC;1;18;0;18;0;0;0;3;10;5;LYON-LOIRE-SAINT-JULIEN-D'ODDES-42260
42220;LYON;LOIRE;SAINT-JULIEN-MOLIN-MOLETTE;ECOLE PRIMAIRE PUBLIQUE;ENTRE 2 AGES PRIMAIRE;PUBLIC;4;98;41;57;0;8;14;13;12;10;LYON-LOIRE-SAINT-JULIEN-MOLIN-MOLETTE-42220
42990;LYON;LOIRE;SAINT-JUST-EN-BAS;ECOLE PRIMAIRE PUBLIQUE;LE BOURG PRIMAIRE;PUBLIC;2;24;11;13;0;3;2;4;1;3;LYON-LOIRE-SAINT-JUST-EN-BAS-42990
42430;LYON;LOIRE;SAINT-JUST-EN-CHEVALET;ECOLE PRIMAIRE PUBLIQUE;LE BOURG PRIMAIRE;PUBLIC;5;106;31;75;0;11;12;18;16;18;LYON-LOIRE-SAINT-JUST-EN-CHEVALET-42430
42430;LYON;LOIRE;SAINT-JUST-EN-CHEVALET;ECOLE PRIMAIRE PRIVEE;LE SACRE COEUR;PRIVE;2;40;16;24;0;6;5;2;4;7;LYON-LOIRE-SAINT-JUST-EN-CHEVALET-42430
42540;LYON;LOIRE;SAINT-JUST-LA-PENDUE;ECOLE PRIMAIRE PUBLIQUE;RUE 11 NOV  PRIMAIRE;PUBLIC;6;136;51;85;0;20;22;11;19;13;LYON-LOIRE-SAINT-JUST-LA-PENDUE-42540
42170;LYON;LOIRE;SAINT-JUST-SAINT-RAMBERT;ECOLE MATERNELLE PUBLIQUE;LES ERABLES MATERNELLE;PUBLIC;5;137;137;0;0;0;0;0;0;0;LYON-LOIRE-SAINT-JUST-SAINT-RAMBERT-42170
42170;LYON;LOIRE;SAINT-JUST-SAINT-RAMBERT;ECOLE MATERNELLE PUBLIQUE;JACQUES PREVERT MATERNELLE;PUBLIC;5;117;117;0;0;0;0;0;0;0;LYON-LOIRE-SAINT-JUST-SAINT-RAMBERT-42170
42170;LYON;LOIRE;SAINT-JUST-SAINT-RAMBERT;ECOLE PRIMAIRE PRIVEE;JAYOL;PRIVE;12;285;97;188;0;36;43;33;37;39;LYON-LOIRE-SAINT-JUST-SAINT-RAMBERT-42170
42170;LYON;LOIRE;SAINT-JUST-SAINT-RAMBERT;ECOLE MATERNELLE PUBLIQUE;BOIS DE LA DAME MATERNELLE;PUBLIC;2;45;45;0;0;0;0;0;0;0;LYON-LOIRE-SAINT-JUST-SAINT-RAMBERT-42170
42170;LYON;LOIRE;SAINT-JUST-SAINT-RAMBERT;ECOLE ELEMENTAIRE PUBLIQUE;THIBAUD ELEMENTAIRE;PUBLIC;15;325;0;313;12;53;62;68;67;63;LYON-LOIRE-SAINT-JUST-SAINT-RAMBERT-42170
42170;LYON;LOIRE;SAINT-JUST-SAINT-RAMBERT;ECOLE MATERNELLE PUBLIQUE;LES BARQUES MATERNELLE;PUBLIC;2;49;49;0;0;0;0;0;0;0;LYON-LOIRE-SAINT-JUST-SAINT-RAMBERT-42170
42170;LYON;LOIRE;SAINT-JUST-SAINT-RAMBERT;ECOLE PRIMAIRE;LES CEDRES - PEUPLIERS PRIMAIR;PUBLIC;9;227;70;157;0;21;30;32;35;39;LYON-LOIRE-SAINT-JUST-SAINT-RAMBERT-42170
42170;LYON;LOIRE;SAINT-JUST-SAINT-RAMBERT;ECOLE ELEMENTAIRE PUBLIQUE;TILLEULS ELEMENTAIRE;PUBLIC;11;273;0;273;0;62;46;52;56;57;LYON-LOIRE-SAINT-JUST-SAINT-RAMBERT-42170
42210;LYON;LOIRE;SAINT-LAURENT-LA-CONCHE;ECOLE PRIMAIRE PUBLIQUE;LE BOURG PRIMAIRE;PUBLIC;2;43;33;10;0;10;0;0;0;0;LYON-LOIRE-SAINT-LAURENT-LA-CONCHE-42210
42130;LYON;LOIRE;SAINT-LAURENT-ROCHEFORT;ECOLE ELEMENTAIRE PUBLIQUE;LE BOURG ELEMENTAIRE;PUBLIC;1;22;0;22;0;0;4;6;5;7;LYON-LOIRE-SAINT-LAURENT-ROCHEFORT-42130
42155;LYON;LOIRE;SAINT-LEGER-SUR-ROANNE;ECOLE PRIMAIRE PUBLIQUE;350  GRANDE RUE  PRIMAIRE;PUBLIC;3;77;29;48;0;8;8;12;8;12;LYON-LOIRE-SAINT-LEGER-SUR-ROANNE-42155
42122;LYON;LOIRE;SAINT-MARCEL-DE-FELINES;ECOLE PRIMAIRE PUBLIQUE;LE BOURG PRIMAIRE;PUBLIC;4;77;32;45;0;8;9;7;14;7;LYON-LOIRE-SAINT-MARCEL-DE-FELINES-42122
42680;LYON;LOIRE;SAINT-MARCELLIN-EN-FOREZ;ECOLE ELEMENTAIRE PUBLIQUE;LE BOURG ELEMENTAIRE;PUBLIC;15;352;0;335;17;83;67;49;75;61;LYON-LOIRE-SAINT-MARCELLIN-EN-FOREZ-42680
42680;LYON;LOIRE;SAINT-MARCELLIN-EN-FOREZ;ECOLE MATERNELLE PUBLIQUE;IMPASSE DES ECOLES MATERNELLE;PUBLIC;8;183;183;0;0;0;0;0;0;0;LYON-LOIRE-SAINT-MARCELLIN-EN-FOREZ-42680
42620;LYON;LOIRE;SAINT-MARTIN-D'ESTREAUX;ECOLE PRIMAIRE PUBLIQUE;RUE DU COMMERCE PRIMAIRE;PUBLIC;4;69;29;40;0;7;8;10;5;10;LYON-LOIRE-SAINT-MARTIN-D'ESTREAUX-42620
42800;LYON;LOIRE;SAINT-MARTIN-LA-PLAINE;ECOLE PRIMAIRE PRIVEE;ST MARTIN;PRIVE;6;135;53;82;0;13;12;17;16;24;LYON-LOIRE-SAINT-MARTIN-LA-PLAINE-42800
42800;LYON;LOIRE;SAINT-MARTIN-LA-PLAINE;ECOLE PRIMAIRE PUBLIQUE;LES MATRUS PRIMAIRE;PUBLIC;11;264;99;165;0;26;30;39;41;29;LYON-LOIRE-SAINT-MARTIN-LA-PLAINE-42800
42260;LYON;LOIRE;SAINT-MARTIN-LA-SAUVETE;ECOLE PRIMAIRE PRIVEE;ST JOSEPH;PRIVE;2;29;9;20;0;2;5;3;8;2;LYON-LOIRE-SAINT-MARTIN-LA-SAUVETE-42260
42110;LYON;LOIRE;SAINT-MARTIN-LESTRA;ECOLE PRIMAIRE PRIVEE;LES PLATANES;PRIVE;2;35;29;6;0;6;0;0;0;0;LYON-LOIRE-SAINT-MARTIN-LESTRA-42110
42110;LYON;LOIRE;SAINT-MARTIN-LESTRA;ECOLE ELEMENTAIRE PUBLIQUE;LE BOURG ELEMENTAIRE;PUBLIC;3;54;0;54;0;0;17;18;7;12;LYON-LOIRE-SAINT-MARTIN-LESTRA-42110
42240;LYON;LOIRE;SAINT-MAURICE-EN-GOURGOIS;ECOLE PRIMAIRE PUBLIQUE;MARRONNIERS PRIMAIRE;PUBLIC;11;260;90;170;0;36;24;35;39;36;LYON-LOIRE-SAINT-MAURICE-EN-GOURGOIS-42240
42330;LYON;LOIRE;SAINT-MEDARD-EN-FOREZ;ECOLE PRIMAIRE PUBLIQUE;LE BOURG PRIMAIRE;PUBLIC;3;59;19;40;0;5;9;11;7;8;LYON-LOIRE-SAINT-MEDARD-EN-FOREZ-42330
42410;LYON;LOIRE;SAINT-MICHEL-SUR-RHONE;ECOLE PRIMAIRE;80 RUE DE LA FAVERGE;PUBLIC;4;104;42;62;0;20;10;11;11;10;LYON-LOIRE-SAINT-MICHEL-SUR-RHONE-42410
42190;LYON;LOIRE;SAINT-NIZIER-SOUS-CHARLIEU;ECOLE PRIMAIRE PUBLIQUE;RTE SORNIN PRIMAIRE;PUBLIC;6;135;52;83;0;17;19;15;19;13;LYON-LOIRE-SAINT-NIZIER-SOUS-CHARLIEU-42190
42190;LYON;LOIRE;SAINT-NIZIER-SOUS-CHARLIEU;ECOLE PRIMAIRE PRIVEE;NOTRE DAME DES VIGNES;PRIVE;3;77;24;53;0;8;8;13;11;13;LYON-LOIRE-SAINT-NIZIER-SOUS-CHARLIEU-42190
42240;LYON;LOIRE;SAINT-PAUL-EN-CORNILLON;ECOLE PRIMAIRE PUBLIQUE;RTE DE BARRET PRIMAIRE;PUBLIC;5;119;45;74;0;19;16;9;13;17;LYON-LOIRE-SAINT-PAUL-EN-CORNILLON-42240
42740;LYON;LOIRE;SAINT-PAUL-EN-JAREZ;ECOLE PRIMAIRE;LE BOURG PRIMAIRE;PUBLIC;13;314;98;216;0;35;42;41;46;52;LYON-LOIRE-SAINT-PAUL-EN-JAREZ-42740
42740;LYON;LOIRE;SAINT-PAUL-EN-JAREZ;ECOLE PRIMAIRE PRIVEE;JEANNE D'ARC;PRIVE;8;181;64;117;0;23;24;20;25;25;LYON-LOIRE-SAINT-PAUL-EN-JAREZ-42740
42520;LYON;LOIRE;SAINT-PIERRE-DE-BOEUF;ECOLE PRIMAIRE PUBLIQUE;LE BOURG PRIMAIRE;PUBLIC;6;135;45;90;0;12;24;20;15;19;LYON-LOIRE-SAINT-PIERRE-DE-BOEUF-42520
42260;LYON;LOIRE;SAINT-POLGUES;ECOLE MATERNELLE PUBLIQUE;LE BOURG MATERNELLE;PUBLIC;1;22;22;0;0;0;0;0;0;0;LYON-LOIRE-SAINT-POLGUES-42260
42270;LYON;LOIRE;SAINT-PRIEST-EN-JAREZ;ECOLE PRIMAIRE PUBLIQUE;MACE PRIMAIRE;PUBLIC;5;102;28;74;0;17;9;23;13;12;LYON-LOIRE-SAINT-PRIEST-EN-JAREZ-42270
42270;LYON;LOIRE;SAINT-PRIEST-EN-JAREZ;ECOLE PRIMAIRE;JULES FERRY PRIMAIRE;PUBLIC;8;186;60;126;0;20;28;25;24;29;LYON-LOIRE-SAINT-PRIEST-EN-JAREZ-42270
42270;LYON;LOIRE;SAINT-PRIEST-EN-JAREZ;ECOLE PRIMAIRE PUBLIQUE;GEORGE SAND PRIMAIRE;PUBLIC;7;167;65;102;0;19;19;18;24;22;LYON-LOIRE-SAINT-PRIEST-EN-JAREZ-42270
42830;LYON;LOIRE;SAINT-PRIEST-LA-PRUGNE;ECOLE ELEMENTAIRE PUBLIQUE;LE BOURG ELEMENTAIRE;PUBLIC;1;15;12;3;0;3;0;0;0;0;LYON-LOIRE-SAINT-PRIEST-LA-PRUGNE-42830
42590;LYON;LOIRE;SAINT-PRIEST-LA-ROCHE;ECOLE ELEMENTAIRE PUBLIQUE;LE BOURG ELEMENTAIRE;PUBLIC;1;21;0;21;0;0;0;0;10;11;LYON-LOIRE-SAINT-PRIEST-LA-ROCHE-42590
42660;LYON;LOIRE;SAINT-REGIS-DU-COIN;ECOLE PRIMAIRE PRIVEE;LA SOURCE;PRIVE;2;34;14;20;0;2;3;8;3;4;LYON-LOIRE-SAINT-REGIS-DU-COIN-42660
42800;LYON;LOIRE;SAINT-ROMAIN-EN-JAREZ;ECOLE PRIMAIRE PUBLIQUE;LES 3 POMMES;PUBLIC;2;36;21;15;0;0;10;1;2;2;LYON-LOIRE-SAINT-ROMAIN-EN-JAREZ-42800
42800;LYON;LOIRE;SAINT-ROMAIN-EN-JAREZ;ECOLE PRIMAIRE PRIVEE;LA REATIERE;PRIVE;4;86;32;54;0;5;12;12;15;10;LYON-LOIRE-SAINT-ROMAIN-EN-JAREZ-42800
42640;LYON;LOIRE;SAINT-ROMAIN-LA-MOTTE;ECOLE PRIMAIRE PUBLIQUE;LE BOURG PRIMAIRE;PUBLIC;5;124;42;82;0;16;19;19;14;14;LYON-LOIRE-SAINT-ROMAIN-LA-MOTTE-42640
42610;LYON;LOIRE;SAINT-ROMAIN-LE-PUY;ECOLE MATERNELLE PUBLIQUE;JEAN MONNET MATERNELLE;PUBLIC;5;122;122;0;0;0;0;0;0;0;LYON-LOIRE-SAINT-ROMAIN-LE-PUY-42610
42610;LYON;LOIRE;SAINT-ROMAIN-LE-PUY;ECOLE ELEMENTAIRE PUBLIQUE;MONNET ELEMENTAIRE;PUBLIC;13;276;0;264;12;49;52;51;57;55;LYON-LOIRE-SAINT-ROMAIN-LE-PUY-42610
42660;LYON;LOIRE;SAINT-ROMAIN-LES-ATHEUX;ECOLE PRIMAIRE PUBLIQUE;LE BOURG PRIMAIRE;PUBLIC;4;87;32;55;0;13;10;19;5;8;LYON-LOIRE-SAINT-ROMAIN-LES-ATHEUX-42660
42220;LYON;LOIRE;SAINT-SAUVEUR-EN-RUE;ECOLE PRIMAIRE PRIVEE;ST FRANCOIS ST REGIS;PRIVE;2;44;15;29;0;4;6;2;9;8;LYON-LOIRE-SAINT-SAUVEUR-EN-RUE-42220
42220;LYON;LOIRE;SAINT-SAUVEUR-EN-RUE;ECOLE PRIMAIRE PUBLIQUE;SIMONE VEIL PRIMAIRE;PUBLIC;2;39;12;27;0;5;7;3;6;6;LYON-LOIRE-SAINT-SAUVEUR-EN-RUE-42220
42130;LYON;LOIRE;SAINT-SIXTE;ECOLE PRIMAIRE;LE BOURG ELEMENTAIRE;PUBLIC;2;43;38;5;0;5;0;0;0;0;LYON-LOIRE-SAINT-SIXTE-42130
42470;LYON;LOIRE;SAINT-SYMPHORIEN-DE-LAY;ECOLE PRIMAIRE PUBLIQUE;RUE DES ECOLES PRIMAIRE;PUBLIC;6;126;47;79;0;14;13;15;20;17;LYON-LOIRE-SAINT-SYMPHORIEN-DE-LAY-42470
42470;LYON;LOIRE;SAINT-SYMPHORIEN-DE-LAY;ECOLE PRIMAIRE PRIVEE;NOTRE DAME;PRIVE;3;79;34;45;0;7;12;14;7;5;LYON-LOIRE-SAINT-SYMPHORIEN-DE-LAY-42470
42600;LYON;LOIRE;SAINT-THOMAS-LA-GARDE;ECOLE PRIMAIRE PUBLIQUE;LE BOURG PRIMAIRE;PUBLIC;2;38;15;23;0;3;7;3;6;4;LYON-LOIRE-SAINT-THOMAS-LA-GARDE-42600
42630;LYON;LOIRE;SAINT-VICTOR-SUR-RHINS;ECOLE PRIMAIRE PUBLIQUE;RENEE LEVY GR. SCO.;PUBLIC;5;111;39;72;0;15;14;15;14;14;LYON-LOIRE-SAINT-VICTOR-SUR-RHINS-42630
42120;LYON;LOIRE;SAINT-VINCENT-DE-BOISSET;ECOLE PRIMAIRE PUBLIQUE;CHERBUET PRIMAIRE;PUBLIC;4;105;39;66;0;13;15;10;15;13;LYON-LOIRE-SAINT-VINCENT-DE-BOISSET-42120
42130;LYON;LOIRE;SAINTE-AGATHE-LA-BOUTERESSE;ECOLE PRIMAIRE PUBLIQUE;LE BOURG PRIMAIRE;PUBLIC;5;115;40;75;0;13;16;12;20;14;LYON-LOIRE-SAINTE-AGATHE-LA-BOUTERESSE-42130
42540;LYON;LOIRE;SAINTE-COLOMBE-SUR-GAND;ECOLE ELEMENTAIRE PUBLIQUE;LE BOURG ELEMENTAIRE;PUBLIC;2;26;0;26;0;6;3;5;6;6;LYON-LOIRE-SAINTE-COLOMBE-SUR-GAND-42540
42800;LYON;LOIRE;SAINTE-CROIX-EN-JAREZ;ECOLE PRIMAIRE PUBLIQUE;LE BOURG PRIMAIRE;PUBLIC;2;37;29;8;0;8;0;0;0;0;LYON-LOIRE-SAINTE-CROIX-EN-JAREZ-42800
42110;LYON;LOIRE;SALT-EN-DONZY;ECOLE PRIMAIRE PUBLIQUE;LE BOURG PRIMAIRE;PUBLIC;5;99;32;67;0;16;11;16;14;10;LYON-LOIRE-SALT-EN-DONZY-42110
42990;LYON;LOIRE;SAUVAIN;ECOLE PRIMAIRE PUBLIQUE;LE BOURG PRIMAIRE;PUBLIC;2;31;6;25;0;6;7;5;4;3;LYON-LOIRE-SAUVAIN-42990
42600;LYON;LOIRE;SAVIGNEUX;ECOLE ELEMENTAIRE PUBLIQUE;RUE BAYARD ELEMENTAIRE;PUBLIC;8;168;0;168;0;34;32;41;31;30;LYON-LOIRE-SAVIGNEUX-42600
42600;LYON;LOIRE;SAVIGNEUX;ECOLE MATERNELLE PUBLIQUE;RUE BAYARD MATERNELLE;PUBLIC;4;105;105;0;0;0;0;0;0;0;LYON-LOIRE-SAVIGNEUX-42600
42460;LYON;LOIRE;SEVELINGES;ECOLE PRIMAIRE PUBLIQUE;LES PETITS RATS BLANCS;PUBLIC;2;50;18;32;0;8;5;9;6;4;LYON-LOIRE-SEVELINGES-42460
42560;LYON;LOIRE;SOLEYMIEUX;ECOLE PRIMAIRE PRIVEE;STE ANNE;PRIVE;2;27;11;16;0;3;2;6;1;4;LYON-LOIRE-SOLEYMIEUX-42560
42290;LYON;LOIRE;SORBIERS;ECOLE PRIMAIRE PUBLIQUE;VALJOLY PRIMAIRE;PUBLIC;6;156;51;105;0;18;20;19;24;24;LYON-LOIRE-SORBIERS-42290
42290;LYON;LOIRE;SORBIERS;ECOLE PRIMAIRE PRIVEE;SAINTE MARIE DU LANGONNAND;PRIVE;4;109;32;77;0;16;13;13;17;18;LYON-LOIRE-SORBIERS-42290
42290;LYON;LOIRE;SORBIERS;ECOLE MATERNELLE PUBLIQUE;COTE MATERNELLE;PUBLIC;2;39;39;0;0;0;0;0;0;0;LYON-LOIRE-SORBIERS-42290
42290;LYON;LOIRE;SORBIERS;ECOLE PRIMAIRE PUBLIQUE;ISABELLE PATISSIER PRIMAIRE;PUBLIC;4;93;36;57;0;12;14;11;16;4;LYON-LOIRE-SORBIERS-42290
42290;LYON;LOIRE;SORBIERS;ECOLE PRIMAIRE PRIVEE;SAINT ISIDORE;PRIVE;2;39;19;20;0;4;1;3;6;6;LYON-LOIRE-SORBIERS-42290
42290;LYON;LOIRE;SORBIERS;ECOLE ELEMENTAIRE PUBLIQUE;HUBERT REEVES ELEMENTAIRE;PUBLIC;7;144;0;137;7;27;25;28;29;28;LYON-LOIRE-SORBIERS-42290
42290;LYON;LOIRE;SORBIERS;ECOLE ELEMENTAIRE PUBLIQUE;MAGAND ELEMENTAIRE;PUBLIC;5;107;0;107;0;10;18;25;21;33;LYON-LOIRE-SORBIERS-42290
42290;LYON;LOIRE;SORBIERS;ECOLE MATERNELLE PUBLIQUE;BENOIT LAURAS MATERNELLE;PUBLIC;4;84;84;0;0;0;0;0;0;0;LYON-LOIRE-SORBIERS-42290
42260;LYON;LOIRE;SOUTERNON;ECOLE MATERNELLE PUBLIQUE;LE BOURG PRIMAIRE;PUBLIC;1;21;21;0;0;0;0;0;0;0;LYON-LOIRE-SOUTERNON-42260
42450;LYON;LOIRE;SURY-LE-COMTAL;ECOLE MATERNELLE PUBLIQUE;SIMONE VEIL MATERNELLE;PUBLIC;6;151;151;0;0;0;0;0;0;0;LYON-LOIRE-SURY-LE-COMTAL-42450
42450;LYON;LOIRE;SURY-LE-COMTAL;ECOLE PRIMAIRE PUBLIQUE;SIMONE VEIL PRIMAIRE;PUBLIC;12;282;0;282;0;65;50;60;46;61;LYON-LOIRE-SURY-LE-COMTAL-42450
42450;LYON;LOIRE;SURY-LE-COMTAL;ECOLE PRIMAIRE PRIVEE;SAINT JOSEPH;PRIVE;14;312;110;202;0;37;42;31;44;48;LYON-LOIRE-SURY-LE-COMTAL-42450
42660;LYON;LOIRE;TARENTAISE;ECOLE ELEMENTAIRE PUBLIQUE;LE SAPIN GEANT  ELEMENTAIRE;PUBLIC;2;29;12;17;0;6;1;3;4;3;LYON-LOIRE-TARENTAISE-42660
42800;LYON;LOIRE;TARTARAS;ECOLE ELEMENTAIRE PUBLIQUE;JEAN PIERRE VIAL ELEMENTAIRE;PUBLIC;4;92;0;92;0;8;15;20;20;29;LYON-LOIRE-TARTARAS-42800
42130;LYON;LOIRE;TRELINS;ECOLE PRIMAIRE PRIVEE;NOTRE DAME DES COTEAUX;PRIVE;3;65;29;36;0;3;4;11;5;13;LYON-LOIRE-TRELINS-42130
42210;LYON;LOIRE;UNIAS;ECOLE PRIMAIRE;LE BOURG;PUBLIC;3;74;68;6;0;6;0;0;0;0;LYON-LOIRE-UNIAS-42210
42240;LYON;LOIRE;UNIEUX;ECOLE MATERNELLE PUBLIQUE;COTE QUART MATERNELLE;PUBLIC;4;87;87;0;0;0;0;0;0;0;LYON-LOIRE-UNIEUX-42240
42240;LYON;LOIRE;UNIEUX;ECOLE PRIMAIRE PRIVEE;STE LUCIE;PRIVE;5;118;42;76;0;13;13;21;15;14;LYON-LOIRE-UNIEUX-42240
42240;LYON;LOIRE;UNIEUX;ECOLE ELEMENTAIRE PUBLIQUE;JEAN JAURES ELEMENTAIRE;PUBLIC;5;116;0;116;0;14;27;24;23;28;LYON-LOIRE-UNIEUX-42240
42240;LYON;LOIRE;UNIEUX;ECOLE PRIMAIRE;VIGNERON PRIMAIRE;PUBLIC;9;169;55;102;12;18;21;22;21;20;LYON-LOIRE-UNIEUX-42240
42240;LYON;LOIRE;UNIEUX;ECOLE MATERNELLE PUBLIQUE;BOURG MATERNELLE;PUBLIC;3;72;72;0;0;0;0;0;0;0;LYON-LOIRE-UNIEUX-42240
42240;LYON;LOIRE;UNIEUX;ECOLE PRIMAIRE PUBLIQUE;CLAUDIUS BUARD PRIMAIRE;PUBLIC;6;131;44;87;0;18;14;16;20;19;LYON-LOIRE-UNIEUX-42240
42240;LYON;LOIRE;UNIEUX;ECOLE ELEMENTAIRE PUBLIQUE;COTE QUART ELEMENTAIRE;PUBLIC;8;179;0;179;0;26;34;34;45;40;LYON-LOIRE-UNIEUX-42240
42310;LYON;LOIRE;URBISE;ECOLE PRIMAIRE;AU BOURG PRIMAIRE;PUBLIC;1;21;10;11;0;3;8;0;0;0;LYON-LOIRE-URBISE-42310
42550;LYON;LOIRE;USSON-EN-FOREZ;ECOLE PRIMAIRE PUBLIQUE;RUE DES ECOLES  PRIMAIRE;PUBLIC;3;79;29;50;0;11;12;10;7;10;LYON-LOIRE-USSON-EN-FOREZ-42550
42110;LYON;LOIRE;VALEILLE;ECOLE PRIMAIRE PUBLIQUE;LE BOURG PRIMAIRE;PUBLIC;4;71;29;42;0;6;6;15;7;8;LYON-LOIRE-VALEILLE-42110
42320;LYON;LOIRE;VALFLEURY;ECOLE PRIMAIRE PUBLIQUE;ELIANE GALLAND PRIMAIRE;PUBLIC;2;43;19;24;0;10;2;6;4;2;LYON-LOIRE-VALFLEURY-42320
42340;LYON;LOIRE;VEAUCHE;ECOLE ELEMENTAIRE PUBLIQUE;LES GLYCINES ELEMENTAIRE;PUBLIC;9;205;0;205;0;33;45;37;43;47;LYON-LOIRE-VEAUCHE-42340
